status,url_len,host_len,special_char,is_https,url_digit,host_digit
1,45,16,2,1,0.0,0.0
0,48,28,4,1,0.0625,0.10714285714285714
0,28,6,1,0,0.0,0.0
1,63,26,2,0,0.0,0.0
1,58,16,2,1,0.0,0.0
0,51,42,6,1,0.29411764705882354,0.35714285714285715
1,23,15,2,0,0.0,0.0
1,23,15,2,0,0.17391304347826086,0.26666666666666666
1,58,21,2,0,0.0,0.0
0,54,11,2,1,0.14814814814814814,0.7272727272727273
0,392,11,3,1,0.03826530612244898,1.3636363636363635
1,78,17,2,0,0.08974358974358974,0.4117647058823529
1,57,17,2,1,0.03508771929824561,0.11764705882352941
0,46,37,6,1,0.13043478260869565,0.16216216216216217
0,43,25,4,1,0.0,0.0
0,51,14,3,1,0.19607843137254902,0.7142857142857143
0,53,20,1,0,0.05660377358490566,0.15
0,57,40,4,0,0.03508771929824561,0.05
1,30,21,2,1,0.0,0.0
1,46,14,1,0,0.043478260869565216,0.14285714285714285
0,192,11,2,1,0.5520833333333334,9.636363636363637
1,18,9,1,1,0.0,0.0
0,33,24,1,1,0.0,0.0
1,22,13,2,1,0.0,0.0
1,28,19,2,1,0.0,0.0
1,28,21,2,0,0.0,0.0
0,77,47,3,1,0.0,0.0
0,64,16,2,1,0.03125,0.125
1,58,24,2,0,0.0,0.0
0,47,16,2,1,0.02127659574468085,0.0625
1,17,8,1,1,0.0,0.0
1,68,12,2,0,0.10294117647058823,0.5833333333333334
1,21,12,2,1,0.0,0.0
0,172,20,1,0,0.25,2.15
1,19,12,2,0,0.0,0.0
0,50,18,2,0,0.0,0.0
0,58,40,6,1,0.0,0.0
0,78,69,6,1,0.11538461538461539,0.13043478260869565
1,61,16,2,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,21,14,1,0,0.0,0.0
1,44,27,2,0,0.0,0.0
1,46,38,2,0,0.0,0.0
0,32,24,2,0,0.0625,0.08333333333333333
0,34,26,3,0,0.0,0.0
0,187,20,1,0,0.20320855614973263,1.9
0,66,11,2,0,0.09090909090909091,0.5454545454545454
0,70,31,2,0,0.02857142857142857,0.06451612903225806
0,25,12,2,0,0.08,0.16666666666666666
0,54,11,2,1,0.14814814814814814,0.7272727272727273
1,42,34,4,0,0.0,0.0
1,62,17,2,0,0.0,0.0
0,77,23,1,0,0.2857142857142857,0.9565217391304348
0,74,39,4,0,0.08108108108108109,0.15384615384615385
0,128,50,5,1,0.171875,0.44
0,123,46,5,1,0.22764227642276422,0.6086956521739131
1,43,15,2,0,0.0,0.0
1,29,20,2,1,0.0,0.0
1,91,25,2,0,0.06593406593406594,0.24
1,25,16,2,1,0.0,0.0
1,103,17,2,0,0.0,0.0
1,24,15,1,1,0.0,0.0
0,260,11,1,1,0.14615384615384616,3.4545454545454546
0,163,19,2,0,0.012269938650306749,0.10526315789473684
1,49,14,3,0,0.0,0.0
1,25,17,2,0,0.0,0.0
0,34,25,2,1,0.0,0.0
0,70,16,3,0,0.0,0.0
0,44,11,1,0,0.0,0.0
0,76,16,2,0,0.0,0.0
1,21,12,2,1,0.0,0.0
1,65,24,2,0,0.0,0.0
1,35,26,2,1,0.0,0.0
1,53,19,4,1,0.03773584905660377,0.10526315789473684
0,77,28,2,1,0.18181818181818182,0.5
1,25,16,2,1,0.0,0.0
0,229,8,1,1,0.09606986899563319,2.75
1,43,12,2,0,0.046511627906976744,0.16666666666666666
0,71,22,2,0,0.0,0.0
0,49,28,2,0,0.0,0.0
0,44,24,2,1,0.0,0.0
1,66,14,2,1,0.09090909090909091,0.42857142857142855
0,56,29,4,0,0.05357142857142857,0.10344827586206896
0,39,17,2,1,0.0,0.0
1,42,14,2,0,0.11904761904761904,0.35714285714285715
1,24,15,2,1,0.0,0.0
1,31,22,2,1,0.0,0.0
1,113,15,2,0,0.07964601769911504,0.6
0,113,15,2,1,0.05309734513274336,0.4
1,33,16,2,1,0.030303030303030304,0.0625
1,29,20,2,1,0.0,0.0
1,81,33,3,1,0.07407407407407407,0.18181818181818182
0,30,21,2,1,0.0,0.0
0,49,18,2,0,0.0,0.0
1,60,13,2,1,0.0,0.0
0,22,13,2,1,0.0,0.0
0,260,12,2,1,0.11923076923076924,2.5833333333333335
0,47,16,1,0,0.0,0.0
1,32,23,3,1,0.0,0.0
1,21,9,2,1,0.0,0.0
1,38,12,1,0,0.0,0.0
0,33,25,3,0,0.09090909090909091,0.12
0,31,23,2,0,0.0,0.0
0,37,17,1,0,0.0,0.0
0,86,17,2,1,0.05813953488372093,0.29411764705882354
0,126,50,5,0,0.1746031746031746,0.44
1,87,18,1,1,0.05747126436781609,0.2777777777777778
0,25,16,1,1,0.0,0.0
0,53,35,4,0,0.2641509433962264,0.4
1,45,13,2,0,0.0,0.0
0,154,44,5,0,0.474025974025974,1.6590909090909092
1,40,16,2,1,0.0,0.0
0,38,25,2,0,0.21052631578947367,0.32
1,28,19,4,1,0.0,0.0
0,31,23,2,0,0.0,0.0
1,58,25,2,0,0.0,0.0
1,18,10,2,0,0.0,0.0
0,76,50,5,0,0.07894736842105263,0.12
0,77,23,1,0,0.22077922077922077,0.7391304347826086
0,95,37,3,1,0.05263157894736842,0.13513513513513514
1,27,18,2,1,0.0,0.0
0,56,16,2,0,0.0,0.0
1,30,22,2,0,0.0,0.0
1,39,16,2,1,0.0,0.0
0,48,28,1,0,0.0,0.0
0,36,20,2,0,0.0,0.0
0,85,39,4,1,0.07058823529411765,0.15384615384615385
1,46,24,3,0,0.0,0.0
1,96,30,2,0,0.0,0.0
0,31,24,2,0,0.03225806451612903,0.041666666666666664
1,72,17,1,0,0.08333333333333333,0.35294117647058826
1,41,32,2,1,0.0,0.0
0,439,14,2,0,0.530751708428246,16.642857142857142
0,44,35,5,1,0.0,0.0
1,73,23,2,0,0.0821917808219178,0.2608695652173913
0,32,24,2,1,0.125,0.16666666666666666
1,42,19,2,0,0.023809523809523808,0.05263157894736842
0,38,30,5,0,0.0,0.0
1,48,13,2,0,0.0,0.0
0,19,11,2,0,0.21052631578947367,0.36363636363636365
0,54,11,2,1,0.14814814814814814,0.7272727272727273
0,116,42,4,0,0.20689655172413793,0.5714285714285714
0,101,37,2,0,0.2079207920792079,0.5675675675675675
0,48,21,1,1,0.0,0.0
1,57,23,3,1,0.03508771929824561,0.08695652173913043
1,21,14,1,0,0.0,0.0
0,120,42,4,1,0.175,0.5
1,25,16,2,1,0.0,0.0
0,32,21,2,0,0.0,0.0
1,25,16,2,1,0.0,0.0
0,111,20,2,0,0.10810810810810811,0.6
0,66,13,2,1,0.2727272727272727,1.3846153846153846
0,48,16,1,0,0.0,0.0
0,23,13,2,0,0.0,0.0
0,127,50,5,1,0.14960629921259844,0.38
1,24,15,2,1,0.0,0.0
0,47,15,1,0,0.0,0.0
1,46,37,4,1,0.0,0.0
1,69,26,2,0,0.0,0.0
1,37,30,2,0,0.0,0.0
0,63,18,1,0,0.0,0.0
1,30,21,2,1,0.0,0.0
1,43,16,2,1,0.0,0.0
0,32,16,1,1,0.0,0.0
1,50,24,2,0,0.0,0.0
1,44,15,2,0,0.13636363636363635,0.4
1,27,18,2,1,0.0,0.0
0,105,22,3,1,0.0380952380952381,0.18181818181818182
0,45,31,4,0,0.2,0.2903225806451613
1,32,24,3,0,0.0,0.0
1,57,15,2,0,0.0,0.0
1,21,12,2,1,0.0,0.0
0,155,19,1,1,0.1870967741935484,1.5263157894736843
0,21,13,3,0,0.47619047619047616,0.7692307692307693
0,47,17,2,0,0.06382978723404255,0.17647058823529413
0,36,14,2,0,0.027777777777777776,0.07142857142857142
1,65,26,2,0,0.0,0.0
1,23,16,2,0,0.0,0.0
0,46,37,4,1,0.043478260869565216,0.05405405405405406
1,31,22,2,1,0.0,0.0
0,54,14,2,0,0.24074074074074073,0.9285714285714286
1,30,21,2,1,0.0,0.0
1,63,13,2,0,0.0,0.0
1,65,20,2,0,0.0,0.0
0,65,48,2,0,0.09230769230769231,0.125
0,136,13,1,0,0.18382352941176472,1.9230769230769231
0,45,37,3,0,0.0,0.0
0,48,32,3,0,0.0,0.0
1,29,20,2,1,0.0,0.0
0,44,16,2,0,0.0,0.0
1,48,20,2,1,0.125,0.3
1,24,15,2,1,0.0,0.0
1,22,15,2,0,0.0,0.0
1,41,18,2,1,0.0,0.0
0,73,15,2,0,0.2465753424657534,1.2
0,69,61,4,0,0.07246376811594203,0.08196721311475409
1,29,21,2,0,0.06896551724137931,0.09523809523809523
1,57,22,2,0,0.0,0.0
1,46,14,2,0,0.08695652173913043,0.2857142857142857
0,124,46,5,1,0.12903225806451613,0.34782608695652173
0,30,21,3,1,0.0,0.0
1,66,20,2,0,0.0,0.0
0,69,18,1,0,0.0,0.0
1,98,21,1,0,0.0,0.0
1,63,30,2,1,0.0,0.0
0,37,20,2,0,0.0,0.0
1,28,10,1,0,0.0,0.0
0,61,44,7,0,0.0,0.0
1,51,26,2,0,0.0,0.0
1,31,18,2,1,0.12903225806451613,0.2222222222222222
1,21,12,2,1,0.0,0.0
0,101,25,2,0,0.0,0.0
0,26,17,3,1,0.0,0.0
0,77,27,2,1,0.3246753246753247,0.9259259259259259
1,28,20,3,1,0.0,0.0
0,69,29,4,0,0.07246376811594203,0.1724137931034483
1,34,26,4,0,0.0,0.0
0,46,20,1,1,0.0,0.0
1,31,22,2,1,0.0,0.0
1,121,13,2,1,0.0,0.0
0,66,45,5,0,0.25757575757575757,0.37777777777777777
0,53,24,3,0,0.0,0.0
1,22,14,3,0,0.0,0.0
1,30,23,2,0,0.0,0.0
1,59,21,2,0,0.0847457627118644,0.23809523809523808
0,53,21,1,0,0.018867924528301886,0.047619047619047616
1,22,14,2,0,0.0,0.0
0,24,9,1,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,71,14,2,1,0.0,0.0
1,37,13,2,0,0.0,0.0
1,27,18,2,1,0.0,0.0
1,21,10,2,0,0.23809523809523808,0.5
1,62,20,2,1,0.03225806451612903,0.1
0,29,21,3,0,0.06896551724137931,0.09523809523809523
0,70,16,2,1,0.07142857142857142,0.3125
0,110,12,2,0,0.045454545454545456,0.4166666666666667
1,46,15,2,0,0.0,0.0
1,53,26,2,0,0.0,0.0
0,99,15,2,1,0.08080808080808081,0.5333333333333333
1,26,17,2,1,0.0,0.0
1,63,14,2,0,0.0,0.0
0,32,6,1,0,0.0,0.0
1,53,16,2,0,0.0,0.0
1,74,11,2,0,0.0,0.0
0,31,24,2,0,0.0,0.0
1,45,17,3,0,0.0,0.0
0,50,21,2,0,0.06,0.14285714285714285
1,83,21,2,1,0.0,0.0
0,167,12,2,0,0.1437125748502994,2.0
0,29,22,2,0,0.0,0.0
0,41,8,1,0,0.14634146341463414,0.75
1,54,13,2,0,0.1111111111111111,0.46153846153846156
1,77,24,3,1,0.05194805194805195,0.16666666666666666
1,54,15,2,1,0.0,0.0
1,51,15,2,1,0.0,0.0
1,28,19,2,1,0.0,0.0
0,40,31,4,1,0.25,0.3225806451612903
0,42,35,2,0,0.023809523809523808,0.02857142857142857
1,49,16,2,1,0.0,0.0
0,77,29,3,0,0.0,0.0
0,127,61,6,1,0.33858267716535434,0.7049180327868853
0,47,30,3,0,0.06382978723404255,0.1
0,102,64,6,1,0.10784313725490197,0.171875
0,262,213,12,1,0.14885496183206107,0.18309859154929578
1,48,24,3,0,0.0,0.0
1,56,29,2,0,0.0,0.0
1,60,16,2,0,0.0,0.0
1,34,16,2,1,0.0,0.0
1,43,16,2,1,0.20930232558139536,0.5625
0,40,26,4,1,0.05,0.07692307692307693
0,56,38,6,0,0.0,0.0
0,75,39,4,0,0.08,0.15384615384615385
0,40,32,2,0,0.075,0.09375
1,36,29,4,0,0.0,0.0
0,127,50,5,1,0.1889763779527559,0.48
1,21,6,1,0,0.047619047619047616,0.16666666666666666
1,35,28,2,0,0.0,0.0
0,40,25,2,1,0.2,0.32
1,51,15,2,0,0.0196078431372549,0.06666666666666667
1,72,17,2,0,0.013888888888888888,0.058823529411764705
1,24,15,2,1,0.0,0.0
0,71,20,2,0,0.028169014084507043,0.1
0,55,30,3,0,0.03636363636363636,0.06666666666666667
0,120,18,2,1,0.06666666666666667,0.4444444444444444
1,99,25,4,0,0.010101010101010102,0.04
0,56,7,1,1,0.14285714285714285,1.1428571428571428
0,60,29,4,0,0.016666666666666666,0.034482758620689655
1,42,14,2,0,0.047619047619047616,0.14285714285714285
0,238,23,2,0,0.19327731092436976,2.0
0,183,22,2,1,0.08196721311475409,0.6818181818181818
1,246,13,2,1,0.0,0.0
1,34,21,2,1,0.0,0.0
0,54,15,2,1,0.0,0.0
1,55,24,2,0,0.0,0.0
1,53,17,2,0,0.0,0.0
1,33,26,2,0,0.0,0.0
1,25,17,3,0,0.0,0.0
1,36,28,2,0,0.0,0.0
1,93,19,3,0,0.0,0.0
0,29,17,1,1,0.0,0.0
1,40,16,2,0,0.0,0.0
0,163,9,1,1,0.25153374233128833,4.555555555555555
1,27,19,2,0,0.0,0.0
0,58,40,6,0,0.10344827586206896,0.15
1,60,22,2,1,0.05,0.13636363636363635
0,77,23,1,0,0.3246753246753247,1.0869565217391304
1,43,25,2,0,0.0,0.0
0,47,7,1,1,0.10638297872340426,0.7142857142857143
1,17,10,1,0,0.058823529411764705,0.1
0,37,28,4,1,0.35135135135135137,0.4642857142857143
1,24,15,3,1,0.0,0.0
1,22,13,2,1,0.0,0.0
1,51,18,2,0,0.0,0.0
0,66,41,5,0,0.25757575757575757,0.4146341463414634
1,27,18,2,1,0.0,0.0
0,30,10,3,0,0.0,0.0
1,52,16,2,1,0.0,0.0
1,25,17,2,0,0.0,0.0
1,32,23,2,1,0.0,0.0
0,136,38,3,1,0.09558823529411764,0.34210526315789475
1,31,23,2,0,0.0,0.0
1,31,22,3,1,0.0,0.0
0,51,14,1,0,0.0,0.0
0,163,39,5,0,0.15950920245398773,0.6666666666666666
1,31,17,2,1,0.0,0.0
0,266,28,3,0,0.13533834586466165,1.2857142857142858
0,61,35,3,0,0.14754098360655737,0.2571428571428571
0,41,18,2,0,0.0,0.0
0,54,11,2,0,0.0,0.0
1,31,22,2,1,0.0,0.0
1,91,17,1,0,0.07692307692307693,0.4117647058823529
0,53,12,1,1,0.018867924528301886,0.08333333333333333
0,83,45,6,1,0.20481927710843373,0.37777777777777777
1,76,26,3,0,0.21052631578947367,0.6153846153846154
0,71,19,1,0,0.0,0.0
0,45,36,5,1,0.0,0.0
0,34,26,3,0,0.0,0.0
0,28,7,1,0,0.03571428571428571,0.14285714285714285
0,55,36,6,1,0.05454545454545454,0.08333333333333333
1,30,22,2,1,0.0,0.0
1,23,14,1,1,0.0,0.0
1,23,15,2,0,0.0,0.0
0,33,16,2,0,0.0,0.0
0,68,22,2,1,0.23529411764705882,0.7272727272727273
0,45,20,1,0,0.0,0.0
0,53,21,2,0,0.07547169811320754,0.19047619047619047
0,118,42,4,1,0.2033898305084746,0.5714285714285714
1,74,13,1,0,0.0,0.0
0,49,9,1,1,0.04081632653061224,0.2222222222222222
1,115,23,2,1,0.06956521739130435,0.34782608695652173
1,20,12,2,0,0.0,0.0
0,35,27,4,0,0.0,0.0
0,59,18,1,0,0.01694915254237288,0.05555555555555555
0,70,23,2,0,0.05714285714285714,0.17391304347826086
0,105,20,2,1,0.047619047619047616,0.25
0,92,22,2,0,0.30434782608695654,1.2727272727272727
0,49,42,4,0,0.0,0.0
1,63,25,3,0,0.0,0.0
0,62,20,3,0,0.0967741935483871,0.3
1,38,20,2,0,0.0,0.0
1,34,26,3,0,0.0,0.0
0,67,21,2,0,0.0,0.0
1,19,12,2,0,0.0,0.0
0,66,44,2,0,0.13636363636363635,0.20454545454545456
0,75,15,2,1,0.0,0.0
0,117,78,5,0,0.18803418803418803,0.28205128205128205
0,22,15,1,0,0.0,0.0
0,91,19,2,1,0.02197802197802198,0.10526315789473684
1,63,16,2,0,0.09523809523809523,0.375
0,128,50,5,1,0.1796875,0.46
0,52,39,2,0,0.019230769230769232,0.02564102564102564
1,15,8,1,0,0.0,0.0
1,41,16,2,1,0.0,0.0
1,35,14,2,0,0.0,0.0
0,32,21,3,0,0.0,0.0
0,25,10,1,1,0.04,0.1
1,50,16,2,1,0.0,0.0
1,33,24,2,1,0.0,0.0
0,83,16,1,0,0.40963855421686746,2.125
1,23,15,3,0,0.0,0.0
1,73,16,2,1,0.1095890410958904,0.5
0,18,11,1,0,0.0,0.0
1,34,25,2,1,0.0,0.0
0,40,12,1,1,0.0,0.0
0,29,15,1,0,0.06896551724137931,0.13333333333333333
0,119,42,4,0,0.2184873949579832,0.6190476190476191
0,82,16,2,1,0.10975609756097561,0.5625
0,47,39,4,0,0.0851063829787234,0.10256410256410256
1,27,19,3,0,0.0,0.0
1,44,14,2,0,0.1590909090909091,0.5
0,49,30,2,0,0.0,0.0
1,67,21,2,0,0.0,0.0
0,28,10,3,0,0.25,0.7
1,49,13,1,1,0.04081632653061224,0.15384615384615385
0,29,21,3,0,0.0,0.0
0,159,19,1,0,0.031446540880503145,0.2631578947368421
0,21,12,1,1,0.0,0.0
0,197,14,1,0,0.40609137055837563,5.714285714285714
0,126,50,5,0,0.15873015873015872,0.4
1,25,16,2,1,0.0,0.0
1,89,14,2,1,0.0898876404494382,0.5714285714285714
1,76,32,5,0,0.0,0.0
1,29,20,2,1,0.0,0.0
0,68,37,6,1,0.08823529411764706,0.16216216216216217
0,40,23,3,0,0.075,0.13043478260869565
1,54,21,2,1,0.0,0.0
0,37,28,2,1,0.10810810810810811,0.14285714285714285
1,28,19,2,1,0.0,0.0
0,44,17,2,0,0.0,0.0
0,128,50,5,1,0.1171875,0.3
1,36,16,2,1,0.0,0.0
1,35,14,2,0,0.0,0.0
0,47,39,5,0,0.0,0.0
0,40,31,2,1,0.0,0.0
1,33,24,2,1,0.0,0.0
0,28,12,1,1,0.0,0.0
0,27,19,2,0,0.0,0.0
1,39,30,2,1,0.0,0.0
1,40,13,2,0,0.025,0.07692307692307693
0,29,16,1,0,0.0,0.0
1,27,18,3,1,0.0,0.0
1,25,16,2,1,0.0,0.0
0,243,37,4,1,0.19753086419753085,1.2972972972972974
0,50,20,2,1,0.12,0.3
1,30,14,2,1,0.0,0.0
1,60,26,2,0,0.0,0.0
0,72,39,6,0,0.05555555555555555,0.10256410256410256
0,77,23,1,0,0.2727272727272727,0.9130434782608695
1,30,21,2,1,0.0,0.0
0,34,27,2,0,0.029411764705882353,0.037037037037037035
1,27,11,1,0,0.0,0.0
1,35,27,2,0,0.0,0.0
1,40,32,2,0,0.0,0.0
0,32,24,2,0,0.0,0.0
0,47,38,6,1,0.0,0.0
0,98,26,3,0,0.25510204081632654,0.9615384615384616
1,22,13,2,1,0.0,0.0
1,66,30,3,0,0.0,0.0
0,32,14,1,1,0.0,0.0
0,20,12,3,0,0.45,0.75
0,21,13,2,0,0.19047619047619047,0.3076923076923077
1,48,19,3,1,0.0,0.0
0,51,34,7,0,0.09803921568627451,0.14705882352941177
1,34,19,3,1,0.0,0.0
1,62,31,2,0,0.0,0.0
1,57,19,2,0,0.0,0.0
1,83,15,2,0,0.0,0.0
1,33,25,3,1,0.0,0.0
1,29,13,2,1,0.0,0.0
1,24,15,2,1,0.0,0.0
1,23,15,2,0,0.0,0.0
1,53,23,3,1,0.03773584905660377,0.08695652173913043
1,23,15,2,0,0.0,0.0
1,34,25,2,1,0.0,0.0
1,62,23,2,0,0.14516129032258066,0.391304347826087
0,68,59,11,1,0.08823529411764706,0.1016949152542373
1,55,16,2,1,0.0,0.0
1,59,17,2,0,0.0,0.0
0,157,41,4,0,0.11464968152866242,0.43902439024390244
0,53,41,3,0,0.0,0.0
1,23,15,2,0,0.0,0.0
0,51,20,2,1,0.11764705882352941,0.3
1,41,13,1,1,0.0,0.0
0,50,21,2,0,0.06,0.14285714285714285
0,57,44,7,0,0.0,0.0
1,137,22,2,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,126,50,5,1,0.1111111111111111,0.28
0,76,44,4,1,0.013157894736842105,0.022727272727272728
1,43,16,2,1,0.0,0.0
1,25,17,2,0,0.0,0.0
1,23,15,2,0,0.0,0.0
0,57,13,1,0,0.03508771929824561,0.15384615384615385
0,59,31,4,0,0.0,0.0
1,51,17,3,0,0.11764705882352941,0.35294117647058826
0,42,21,2,0,0.0,0.0
0,127,50,5,1,0.12598425196850394,0.32
1,72,18,2,1,0.0,0.0
0,88,16,2,0,0.011363636363636364,0.0625
1,49,23,2,0,0.0,0.0
1,19,12,2,0,0.0,0.0
1,29,20,2,1,0.0,0.0
0,46,14,3,0,0.0,0.0
1,132,28,2,0,0.045454545454545456,0.21428571428571427
0,28,17,2,0,0.0,0.0
1,48,15,2,0,0.0,0.0
1,81,18,2,0,0.012345679012345678,0.05555555555555555
0,76,9,1,0,0.0,0.0
1,42,17,2,0,0.0,0.0
1,52,16,2,1,0.0,0.0
1,42,25,2,0,0.0,0.0
0,56,30,2,0,0.125,0.23333333333333334
1,28,20,2,0,0.0,0.0
1,23,14,2,1,0.0,0.0
1,37,16,2,1,0.16216216216216217,0.375
1,65,33,2,0,0.0,0.0
0,132,16,2,1,0.045454545454545456,0.375
1,31,22,4,1,0.0,0.0
0,42,15,2,0,0.0,0.0
0,109,45,6,1,0.1559633027522936,0.37777777777777777
0,117,42,4,0,0.1623931623931624,0.4523809523809524
1,18,11,2,0,0.0,0.0
1,38,30,2,0,0.0,0.0
0,339,30,5,0,0.15634218289085547,1.7666666666666666
0,118,42,4,0,0.19491525423728814,0.5476190476190477
1,24,16,2,0,0.0,0.0
1,48,18,2,0,0.041666666666666664,0.1111111111111111
1,26,17,2,1,0.0,0.0
1,82,18,3,0,0.0975609756097561,0.4444444444444444
1,51,18,2,1,0.0,0.0
0,52,16,2,0,0.11538461538461539,0.375
1,40,14,3,0,0.0,0.0
0,68,26,3,0,0.0,0.0
1,48,12,1,1,0.0,0.0
0,31,17,2,0,0.0,0.0
0,108,16,2,1,0.4074074074074074,2.75
0,25,17,3,0,0.0,0.0
0,21,6,1,0,0.14285714285714285,0.5
1,24,15,1,1,0.0,0.0
1,26,18,3,0,0.0,0.0
0,38,20,3,0,0.0,0.0
0,68,42,4,0,0.22058823529411764,0.35714285714285715
0,73,14,2,0,0.1506849315068493,0.7857142857142857
0,34,6,1,0,0.08823529411764706,0.5
0,32,11,1,0,0.0,0.0
0,40,18,2,0,0.0,0.0
0,66,16,2,1,0.09090909090909091,0.375
0,123,46,5,1,0.15447154471544716,0.41304347826086957
0,132,16,2,1,0.03787878787878788,0.3125
1,26,17,2,1,0.0,0.0
0,125,50,5,1,0.112,0.28
0,75,18,1,1,0.0,0.0
0,66,21,2,0,0.0,0.0
0,30,18,2,0,0.0,0.0
1,59,21,2,1,0.0,0.0
1,24,11,1,1,0.125,0.2727272727272727
1,28,19,2,1,0.0,0.0
1,20,11,1,1,0.0,0.0
0,46,18,2,1,0.0,0.0
0,66,21,2,0,0.0,0.0
1,100,17,2,0,0.07,0.4117647058823529
1,56,23,2,0,0.0,0.0
0,32,10,3,0,0.0,0.0
1,36,14,3,0,0.0,0.0
0,103,15,1,0,0.1553398058252427,1.0666666666666667
0,116,42,4,0,0.16379310344827586,0.4523809523809524
1,60,18,2,0,0.0,0.0
0,32,25,2,0,0.0625,0.08
0,32,8,1,0,0.0,0.0
0,130,29,3,1,0.023076923076923078,0.10344827586206896
0,108,17,1,0,0.0,0.0
0,51,37,6,1,0.11764705882352941,0.16216216216216217
0,459,23,2,1,0.4793028322440087,9.565217391304348
0,21,6,1,1,0.047619047619047616,0.16666666666666666
0,30,21,3,1,0.0,0.0
0,56,19,2,0,0.0,0.0
0,186,14,2,1,0.10752688172043011,1.4285714285714286
0,56,48,5,0,0.0,0.0
1,106,20,2,1,0.0660377358490566,0.35
0,55,14,2,0,0.38181818181818183,1.5
0,88,19,1,0,0.011363636363636364,0.05263157894736842
0,45,23,1,0,0.0,0.0
1,33,26,1,0,0.0,0.0
0,56,18,3,0,0.0,0.0
1,44,16,2,1,0.0,0.0
1,138,12,2,1,0.021739130434782608,0.25
1,43,20,2,1,0.046511627906976744,0.1
0,162,14,2,0,0.38271604938271603,4.428571428571429
0,38,25,2,0,0.21052631578947367,0.32
1,36,19,2,0,0.0,0.0
0,75,56,23,0,0.0,0.0
1,30,21,2,1,0.0,0.0
1,23,16,3,0,0.0,0.0
0,77,8,1,0,0.03896103896103896,0.375
1,47,31,3,0,0.0,0.0
0,33,14,2,1,0.09090909090909091,0.21428571428571427
1,53,18,2,0,0.1509433962264151,0.4444444444444444
0,112,17,1,0,0.0,0.0
0,20,6,1,0,0.1,0.3333333333333333
1,39,30,2,1,0.0,0.0
1,26,17,2,1,0.0,0.0
1,74,20,2,1,0.02702702702702703,0.1
0,73,19,1,0,0.0,0.0
0,47,39,2,1,0.0,0.0
0,124,50,5,0,0.14516129032258066,0.36
0,46,15,2,0,0.021739130434782608,0.06666666666666667
0,127,50,5,1,0.1889763779527559,0.48
0,41,32,3,1,0.0,0.0
1,69,23,2,0,0.08695652173913043,0.2608695652173913
0,25,14,1,0,0.0,0.0
1,87,23,2,1,0.06896551724137931,0.2608695652173913
0,565,29,2,1,0.24778761061946902,4.827586206896552
1,43,15,2,1,0.06976744186046512,0.2
0,31,24,2,0,0.0,0.0
0,69,21,2,0,0.0,0.0
1,67,29,3,0,0.0,0.0
0,39,14,3,0,0.02564102564102564,0.07142857142857142
1,24,16,2,0,0.0,0.0
0,76,15,2,0,0.0,0.0
0,24,10,1,0,0.08333333333333333,0.2
0,60,22,2,0,0.0,0.0
0,128,50,5,1,0.1875,0.48
0,37,25,2,0,0.21621621621621623,0.32
0,44,21,1,0,0.022727272727272728,0.047619047619047616
0,33,26,2,0,0.0,0.0
1,51,10,1,1,0.0392156862745098,0.2
1,72,23,2,0,0.08333333333333333,0.2608695652173913
0,53,20,2,1,0.0,0.0
1,85,17,2,1,0.058823529411764705,0.29411764705882354
1,22,14,2,0,0.0,0.0
0,104,6,1,1,0.14423076923076922,2.5
0,36,19,2,0,0.0,0.0
0,67,15,2,0,0.05970149253731343,0.26666666666666666
0,40,31,3,1,0.0,0.0
1,27,18,2,1,0.0,0.0
1,39,30,2,1,0.0,0.0
0,33,25,3,1,0.0,0.0
1,17,9,2,0,0.0,0.0
0,33,12,1,0,0.0,0.0
1,65,15,1,1,0.12307692307692308,0.5333333333333333
0,27,15,2,0,0.0,0.0
0,69,24,2,0,0.0,0.0
1,44,26,2,0,0.0,0.0
1,20,12,2,0,0.0,0.0
0,62,15,2,0,0.016129032258064516,0.06666666666666667
0,396,14,3,1,0.047979797979797977,1.3571428571428572
0,36,29,3,0,0.05555555555555555,0.06896551724137931
0,189,51,6,0,0.19576719576719576,0.7254901960784313
0,26,18,3,0,0.0,0.0
1,64,23,2,0,0.0,0.0
0,127,50,5,0,0.1889763779527559,0.48
1,96,21,2,1,0.0625,0.2857142857142857
0,42,12,1,0,0.047619047619047616,0.16666666666666666
0,49,28,2,0,0.08163265306122448,0.14285714285714285
0,43,35,2,0,0.0,0.0
1,87,14,2,0,0.06896551724137931,0.42857142857142855
1,56,21,2,1,0.0,0.0
1,23,14,2,1,0.0,0.0
1,26,17,2,1,0.0,0.0
0,51,24,3,1,0.0784313725490196,0.16666666666666666
0,67,22,2,1,0.04477611940298507,0.13636363636363635
0,75,23,3,1,0.013333333333333334,0.043478260869565216
1,30,21,2,1,0.0,0.0
1,24,15,2,1,0.0,0.0
0,22,7,1,1,0.09090909090909091,0.2857142857142857
0,51,18,2,1,0.09803921568627451,0.2777777777777778
0,17,10,2,0,0.0,0.0
1,48,15,2,0,0.0,0.0
1,54,35,2,0,0.018518518518518517,0.02857142857142857
1,23,15,2,0,0.0,0.0
1,52,23,2,0,0.0,0.0
1,56,15,2,0,0.0,0.0
1,55,16,2,1,0.0,0.0
